MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,TranscieverClass
538003905,2015-01-02T02:14:03,39.95211,-75.13695,10.197367677806133,14.300000190734863,15,GREBE BULKER,IMO9441312,V7TY4,1004,0,190.00999450683597,32.29999923706055,12.949999809265137,70,,
538003905,2015-01-02T02:15:12,39.95526,-75.13588,10.197367677806133,15.5,16,GREBE BULKER,IMO9441312,V7TY4,1004,0,190.00999450683597,32.29999923706055,12.949999809265137,70,,
367442000,2015-01-04T19:27:40,39.95514,-75.13582,8.128711549505718,195.0,189,CHARLESTON I,IMO8109668,WBVY,1024,0,192.6000061035156,32.310001373291016,12.800000190734863,82,,
367442000,2015-01-04T19:28:51,39.9525,-75.13634,8.128711549505718,190.8000030517578,188,CHARLESTON I,IMO8109668,WBVY,1024,0,192.6000061035156,32.310001373291016,12.800000190734863,82,,
308522000,2015-01-05T07:13:33,39.95192,-75.13669,6.723184062427323,16.0,15,HAREFIELD,IMO8308159,C6JE2,1004,0,187.50999450683597,29.46999931335449,12.06999969482422,,,
308522000,2015-01-05T07:14:43,39.95397,-75.13617,5.816669270991488,14.300000190734863,15,HAREFIELD,IMO8308159,C6JE2,1004,0,187.50999450683597,29.46999931335449,12.06999969482422,,,
308522000,2015-01-06T09:02:40,39.95555,-75.13451,9.863158810546144,207.0,207,HAREFIELD,IMO8308159,C6JE2,1004,0,187.50999450683597,29.46999931335449,12.06999969482422,,,
308522000,2015-01-06T09:03:41,39.95246,-75.13587,8.685040416272424,203.0,205,HAREFIELD,IMO8308159,C6JE2,1004,0,187.50999450683597,29.46999931335449,12.06999969482422,,,
538003905,2015-01-06T21:49:28,39.95537,-75.13513,8.998875550699355,194.6000061035156,189,GREBE BULKER,IMO9441312,V7TY4,1004,0,190.00999450683597,32.29999923706055,12.949999809265137,70.0,,
538003905,2015-01-06T21:50:39,39.95238,-75.13603,9.784893468301034,191.6999969482422,188,GREBE BULKER,IMO9441312,V7TY4,1004,0,190.00999450683597,32.29999923706055,12.949999809265137,70.0,,
566258000,2015-01-06T23:29:01,39.95222,-75.13617,8.49804140493216,17.100000381469727,13,NORD FUJI,IMO9479046,9V9297,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
