MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,TranscieverClass
538003905,2015-01-02T03:49:33,40.08085,-74.87067,8.877597043388898,78.0999984741211,78,GREBE BULKER,IMO9441312,V7TY4,1004,0,190.00999450683597,32.29999923706055,12.949999809265137,70,,
538003905,2015-01-02T03:50:43,40.08142,-74.86702,8.166628580524948,79.5999984741211,66,GREBE BULKER,IMO9441312,V7TY4,1004,0,190.00999450683597,32.29999923706055,12.949999809265137,70,,
538003905,2015-01-06T20:20:37,40.08114,-74.8679,7.70774204305509,259.70001220703125,261,GREBE BULKER,IMO9441312,V7TY4,1004,5,190.00999450683597,32.29999923706055,12.949999809265137,70,,
538003905,2015-01-06T20:21:47,40.08074,-74.87112,7.70774204305509,260.79998779296875,260,GREBE BULKER,IMO9441312,V7TY4,1004,5,190.00999450683597,32.29999923706055,12.949999809265137,70,,
566258000,2015-01-07T01:16:02,40.08053,-74.87179,8.860721367404404,79.69999694824219,75,NORD FUJI,IMO9479046,9V9297,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
566258000,2015-01-07T01:17:12,40.08112,-74.86812,8.860721367404404,76.9000015258789,69,NORD FUJI,IMO9479046,9V9297,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
235103314,2015-01-10T06:42:47,40.08115,-74.86905,5.8080007621685095,256.0,261,CALM BAY,IMO9317705,2HFU7,1004,0,177.8000030517578,28.600000381469727,10.8100004196167,70.0,,
235103314,2015-01-10T06:43:57,40.08082,-74.87147,5.8080007621685095,258.0,260,CALM BAY,IMO9317705,2HFU7,1004,0,177.8000030517578,28.600000381469727,10.8100004196167,70.0,,
566258000,2015-01-10T11:16:36,40.08169,-74.86702,6.709789823094362,254.3999938964844,257,NORD FUJI,IMO9479046,9V9297,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
566258000,2015-01-10T11:17:45,40.08129,-74.86977,6.709789823094362,256.70001220703125,256,NORD FUJI,IMO9479046,9V9297,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
565462000,2015-01-11T21:38:55,40.08041,-74.87312,9.0739046713607,78.5999984741211,78,NORD EXPRESS,IMO9403114,9V9150,1004,0,189.97999572753903,32.2599983215332,12.829999923706056,70,,
565462000,2015-01-11T21:40:06,40.08103,-74.86931,9.0739046713607,80.5,72,NORD EXPRESS,IMO9403114,9V9150,1004,0,189.97999572753903,32.2599983215332,12.829999923706056,70,,
210464000,2015-01-16T02:31:52,40.08078,-74.87112,8.899014906867704,79.0,79,MANDARIN,IMO9239812,P3NV9,1004,0,186.3999938964844,23.700000762939453,9.699999809265137,70,,
210464000,2015-01-16T02:33:03,40.08132,-74.86737,8.271373880853881,80.5999984741211,71,MANDARIN,IMO9239812,P3NV9,1004,0,186.3999938964844,23.700000762939453,9.699999809265137,70,,
565377000,2015-01-16T01:50:51,40.0808,-74.87062,8.921301110791864,77.0,79,TORM ANHOLT,IMO9300556,S6AY5,70,0,225.0,32.0,10.899999618530272,70,,
565377000,2015-01-16T01:51:58,40.08123,-74.86705,8.921301110791864,82.0,64,TORM ANHOLT,IMO9300556,S6AY5,70,0,225.0,32.0,10.899999618530272,70,,
565462000,2015-01-16T20:18:46,40.08141,-74.86859,8.651174653076387,256.5,258,NORD EXPRESS,IMO9403114,9V9150,1004,0,189.97999572753903,32.2599983215332,12.829999923706056,70,,
565462000,2015-01-16T20:19:55,40.0808,-74.87211,8.651174653076387,257.29998779296875,258,NORD EXPRESS,IMO9403114,9V9150,1004,0,189.97999572753903,32.2599983215332,12.829999923706056,70,,
373674000,2015-01-17T04:24:29,40.08043,-74.87216,9.847603501463986,78.0,77,GLORIOUS SAIKI,IMO9512903,3EZB3,1004,0,177.85000610351562,28.600000381469727,10.850000381469728,79,,
373674000,2015-01-17T04:25:39,40.08101,-74.86801,9.384209690982274,80.19999694824219,72,GLORIOUS SAIKI,IMO9512903,3EZB3,1004,0,177.85000610351562,28.600000381469727,10.850000381469728,79,,
565377000,2015-01-19T14:59:34,40.08122,-74.86938,7.053612423767167,254.0,260,TORM ANHOLT,IMO9300556,S6AY5,70,0,225.0,32.0,10.899999618530272,70,,
565377000,2015-01-19T15:00:44,40.08075,-74.8723,7.4941850925402544,257.0,260,TORM ANHOLT,IMO9300556,S6AY5,70,0,225.0,32.0,10.899999618530272,70,,
