MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,TranscieverClass
356194000,2015-01-04T22:12:33,45.58542,-122.76496,8.231922293284201,134.39999389648438,128,CHIOS TRINITY,IMO9279379,HPWD,1004,0,189.8000030517578,32.2599983215332,11.93000030517578,70,,
356194000,2015-01-04T22:13:39,45.58371,-122.76193,8.786535505207613,125.4000015258789,123,CHIOS TRINITY,IMO9279379,HPWD,1004,0,189.8000030517578,32.2599983215332,11.93000030517578,70,,
370603000,2015-01-05T22:52:56,45.5852,-122.76378,7.8434557361797586,305.0,311,JEWEL OF KURE,IMO9514078,3FEH9,1004,0,189.8600006103516,32.29999923706055,12.699999809265137,70,,
370603000,2015-01-05T22:54:05,45.58682,-122.76637,7.501465464793082,312.0,321,JEWEL OF KURE,IMO9514078,3FEH9,1004,0,189.8600006103516,32.29999923706055,12.699999809265137,70,,
538090367,2015-01-08T01:22:58,45.58562,-122.76545,7.525140423916732,141.0,134,SANTA MONICA,IMO9405514,V7QO5,70,0,190.0,32.0,6.300000190734863,70,,
538090367,2015-01-08T01:24:09,45.58407,-122.76302,6.835375452913106,127.0,122,SANTA MONICA,IMO9405514,V7QO5,70,0,190.0,32.0,6.300000190734863,70,,
367816000,2015-01-12T23:16:09,45.58569,-122.76519,4.587436249164748,136.5,511,MERCY,IMO7390454,NMER,1018,0,262.67999267578125,32.20000076293945,0.0,58,,
367816000,2015-01-12T23:17:10,45.5846,-122.7636,5.343761034031534,132.3000030517578,511,MERCY,IMO7390454,NMER,1018,0,262.67999267578125,32.20000076293945,0.0,58,,
538090367,2015-01-12T20:53:54,45.58512,-122.76423,7.513876523290979,302.0,307,SANTA MONICA,IMO9405514,V7QO5,70,0,190.0,32.0,10.699999809265137,70,,
538090367,2015-01-12T20:55:02,45.58647,-122.76682,6.328126318997982,312.0,324,SANTA MONICA,IMO9405514,V7QO5,70,0,190.0,32.0,10.699999809265137,70,,
356194000,2015-01-13T02:32:55,45.58364,-122.76208,10.065876316989945,300.29998779296875,308,CHIOS TRINITY,IMO9279379,HPWD,1004,0,189.8000030517578,32.2599983215332,11.93000030517578,70,,
356194000,2015-01-13T02:33:57,45.58536,-122.76518,10.480338611139697,312.6000061035156,315,CHIOS TRINITY,IMO9279379,HPWD,1004,0,189.8000030517578,32.2599983215332,11.93000030517578,70,,
366962000,2015-01-13T23:15:03,45.5855,-122.765,6.147157802908531,136.0,133,MISSISSIPPI VOYAGER,IMO9131369,WDD7294,1024,0,183.0,32.20000076293945,12.199999809265137,84,,
366962000,2015-01-13T23:16:04,45.58433,-122.76317,6.147157802908531,131.0,129,MISSISSIPPI VOYAGER,IMO9131369,WDD7294,1024,0,183.0,32.20000076293945,12.199999809265137,84,,
311012800,2015-01-15T14:35:55,45.58583,-122.76527,6.51047536042964,135.0,127,GULF JUMEIRAH,IMO9381823,C6XK9,1024,0,183.0,32.20000076293945,12.199999809265137,80,,
311012800,2015-01-15T14:36:56,45.58475,-122.76332,6.652918253593751,125.0,125,GULF JUMEIRAH,IMO9381823,C6XK9,1024,0,183.0,32.20000076293945,12.199999809265137,80,,
366962000,2015-01-15T19:03:48,45.5851,-122.7642,6.1612804943133,315.29998779296875,314,MISSISSIPPI VOYAGER,IMO9131369,WDD7294,1024,0,183.0,32.20000076293945,12.199999809265137,84,,
366962000,2015-01-15T19:04:57,45.58646,-122.76623,6.1612804943133,314.5,315,MISSISSIPPI VOYAGER,IMO9131369,WDD7294,1024,0,183.0,32.20000076293945,12.199999809265137,84,,
311012800,2015-01-16T06:11:27,45.58412,-122.76277,7.103554334708966,308.0,315,GULF JUMEIRAH,IMO9381823,C6XK9,1024,0,183.0,32.20000076293945,12.199999809265137,80.0,,
311012800,2015-01-16T06:12:28,45.58552,-122.76482,7.103554334708966,315.0,315,GULF JUMEIRAH,IMO9381823,C6XK9,1024,0,183.0,32.20000076293945,12.199999809265137,80.0,,
367457000,2015-01-16T21:45:21,45.58599,-122.76596,5.6184223778363815,132.0,130,OREGON VOYAGER,IMO9144914,WDF2960,1024,0,188.8999938964844,32.20000076293945,12.220000267028809,,,
367457000,2015-01-16T21:46:22,45.58495,-122.76425,5.6184223778363815,131.0,127,OREGON VOYAGER,IMO9144914,WDF2960,1024,0,188.8999938964844,32.20000076293945,12.220000267028809,,,
367457000,2015-01-18T21:02:58,45.5827,-122.76066,4.948801152524134,306.0,308,OREGON VOYAGER,IMO9144914,WDF2960,1024,0,188.8999938964844,32.20000076293945,12.220000267028809,,,
367457000,2015-01-18T21:06:39,45.586,-122.76614,4.948801152524134,316.0,315,OREGON VOYAGER,IMO9144914,WDF2960,1024,0,188.8999938964844,32.20000076293945,12.220000267028809,,,
477046800,2015-01-25T03:12:20,45.58708,-122.76725,8.778653780592165,137.0,139,PORT ALBERNI,IMO9335886,VRDT3,1004,0,175.5,29.399999618530277,9.640000343322754,70,,
477046800,2015-01-25T03:20:20,45.57542,-122.74493,8.778653780592165,131.0,135,PORT ALBERNI,IMO9335886,VRDT3,1004,0,175.5,29.399999618530277,9.640000343322754,70,,
353248000,2015-01-26T22:00:11,45.58273,-122.75987,8.57575351308664,304.0,305,BMC CATHERINE,IMO9205639,H3GE,1004,0,153.5,25.799999237060547,9.550000190734863,70,,
353248000,2015-01-26T22:02:01,45.58542,-122.76478,8.57575351308664,315.0,320,BMC CATHERINE,IMO9205639,H3GE,1004,0,153.5,25.799999237060547,9.550000190734863,70,,
477261200,2015-01-28T21:59:46,45.58285,-122.76005,5.916731132037946,299.0,303,JIN RUI,IMO9519157,VRFG8,70,5,225.0,32.0,7.699999809265137,70,,
477261200,2015-01-28T22:06:56,45.5893,-122.76955,3.838365693729577,326.0,327,JIN RUI,IMO9519157,VRFG8,70,5,225.0,32.0,7.699999809265137,70,,
369285000,2015-01-29T10:38:53,45.58382,-122.76203,7.294347209948882,309.0,311,NORTH STAR,IMO9232280,KIYI,1004,5,255.72000122070312,35.959999084472656,8.989999771118164,71,,
369285000,2015-01-29T10:40:11,45.58565,-122.76507,7.569139120134726,313.0,318,NORTH STAR,IMO9232280,KIYI,1004,5,255.72000122070312,35.959999084472656,8.989999771118164,71,,
