MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,TranscieverClass
259706000,2015-01-01T16:49:15,38.03918,-122.11974,10.67102098001572,58.20000076293945,59,EMMA VICTORY,IMO9105085,LALY7,1024,0,180.9900054931641,32.029998779296875,12.0600004196167,80,,
259706000,2015-01-01T16:50:24,38.04105,-122.11593,10.32758190531618,57.09999847412109,60,EMMA VICTORY,IMO9105085,LALY7,1024,0,180.9900054931641,32.029998779296875,12.0600004196167,80,,
356194000,2015-01-01T23:33:17,38.03981,-122.11832,12.367608430512067,240.1000061035156,239,CHIOS TRINITY,IMO9279379,HPWD,1004,0,189.8000030517578,32.2599983215332,11.93000030517578,70,,
356194000,2015-01-01T23:34:27,38.03771,-122.12265,12.367608430512067,237.6999969482422,245,CHIOS TRINITY,IMO9279379,HPWD,1004,0,189.8000030517578,32.2599983215332,11.93000030517578,70,,
372448000,2015-01-01T12:24:37,38.0392,-122.11983,10.89838790357541,55.0,57,ARGENT EYEBRIGHT,IMO9412737,3FKM7,80,0,170.0,26.0,7.0,80,,
372448000,2015-01-01T12:25:46,38.04115,-122.11595,10.896903832634653,59.0,61,ARGENT EYEBRIGHT,IMO9412737,3FKM7,80,0,170.0,26.0,7.0,80,,
477047900,2015-01-01T02:59:54,38.03877,-122.12045,6.439848598597047,61.20000076293945,56,ATLANTIC GRACE,IMO9337511,VRDT7,1024,0,183.2100067138672,32.2400016784668,12.220000267028809,0,,
477047900,2015-01-01T03:01:04,38.03986,-122.11859,4.021237074739874,56.900001525878906,55,ATLANTIC GRACE,IMO9337511,VRDT7,1024,0,183.2100067138672,32.2400016784668,12.220000267028809,0,,
356171000,2015-01-02T21:55:47,38.04015,-122.11748,10.277322695063246,238.0,240,MAIROULI,IMO9339777,3EOH7,70,0,190.0,32.0,6.800000190734863,70,,
356171000,2015-01-02T21:56:56,38.03853,-122.121,10.748206624179415,237.0,240,MAIROULI,IMO9339777,3EOH7,70,0,190.0,32.0,6.800000190734863,70,,
372448000,2015-01-02T20:24:43,38.03972,-122.11835,10.643751704537928,239.0,240,ARGENT EYEBRIGHT,IMO9412737,3FKM7,80,0,170.0,26.0,7.0,80,,
372448000,2015-01-02T20:25:54,38.03798,-122.1222,10.643751704537928,240.0,240,ARGENT EYEBRIGHT,IMO9412737,3FKM7,80,0,170.0,26.0,7.0,80,,
259706000,2015-01-03T21:04:41,38.04004,-122.11779,11.41267240853028,239.3999938964844,238,EMMA VICTORY,IMO9105085,LALY7,1024,0,180.9900054931641,32.029998779296875,12.0600004196167,80,,
259706000,2015-01-03T21:05:51,38.03816,-122.12183,11.41267240853028,239.8999938964844,242,EMMA VICTORY,IMO9105085,LALY7,1024,0,180.9900054931641,32.029998779296875,12.0600004196167,80,,
247242300,2015-01-05T00:06:47,38.04025,-122.11727,9.7975411715524,238.0,241,MEDI VENEZIA,IMO9302774,ICKI,1004,0,224.94000244140625,32.2599983215332,14.140000343322754,90.0,,
247242300,2015-01-05T00:07:55,38.03867,-122.12063,9.7975411715524,240.0,243,MEDI VENEZIA,IMO9302774,ICKI,1004,0,224.94000244140625,32.2599983215332,14.140000343322754,90.0,,
257615000,2015-01-05T17:14:36,38.03791,-122.1222,8.814042778359983,60.900001525878906,56,STAR ISFJORD,IMO9182978,LAOX5,1004,0,198.0,31.1200008392334,12.31999969482422,,,
257615000,2015-01-05T17:15:44,38.03945,-122.11908,9.419880250167758,58.29999923706055,57,STAR ISFJORD,IMO9182978,LAOX5,1004,0,198.0,31.1200008392334,12.31999969482422,,,
373796000,2015-01-05T14:46:24,38.03808,-122.1217,8.88346931772127,57.70000076293945,57,ATLANTIC RAINBOW,IMO9682899,3FBT3,1004,0,169.3699951171875,27.200000762939453,9.81999969482422,,,
373796000,2015-01-05T14:47:33,38.03962,-122.11883,8.849051625246148,57.79999923706055,58,ATLANTIC RAINBOW,IMO9682899,3FBT3,1004,0,169.3699951171875,27.200000762939453,9.81999969482422,,,
477047900,2015-01-05T19:33:28,38.03963,-122.1188,5.853716862220053,238.0,239,ATLANTIC GRACE,IMO9337511,VRDT7,1024,0,183.2100067138672,32.2400016784668,12.220000267028809,0.0,,
477047900,2015-01-05T19:34:37,38.03872,-122.12081,6.088128079074797,243.6000061035156,242,ATLANTIC GRACE,IMO9337511,VRDT7,1024,0,183.2100067138672,32.2400016784668,12.220000267028809,0.0,,
538004542,2015-01-05T11:28:14,38.0405,-122.11696,10.048317750825996,238.6999969482422,239,IONIC HAWK,IMO9608673,V7XQ3,1004,0,180.3999938964844,30.0,9.899999618530272,70.0,,
538004542,2015-01-05T11:29:25,38.03872,-122.12058,10.531939824159696,238.6999969482422,243,IONIC HAWK,IMO9608673,V7XQ3,1004,0,180.3999938964844,30.0,9.899999618530272,70.0,,
538004493,2015-01-06T15:46:39,38.03861,-122.12095,9.409274542082043,54.0,56,DAYDREAM BELIEVER,IMO9605982,V7XJ3,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
538004493,2015-01-06T15:47:49,38.04039,-122.11781,9.409274542082043,56.5,61,DAYDREAM BELIEVER,IMO9605982,V7XJ3,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
477733800,2015-01-07T18:49:31,38.03872,-122.12057,8.906200401992287,61.0,58,ALPINE MAYA,IMO9387932,VRGM6,1024,0,183.0,32.20000076293945,13.149999618530272,80,,
477733800,2015-01-07T18:50:42,38.04027,-122.11742,8.906200401992287,58.0,59,ALPINE MAYA,IMO9387932,VRGM6,1024,0,183.0,32.20000076293945,13.149999618530272,80,,
353495000,2015-01-08T15:07:34,38.03877,-122.12063,8.015885159521435,60.0,60,GLOBAL STAR,IMO9402952,3FIQ3,1004,0,229.0,32.2400016784668,14.5600004196167,79.0,,
353495000,2015-01-08T15:08:43,38.04018,-122.11753,8.750254933807618,58.0,60,GLOBAL STAR,IMO9402952,3FIQ3,1004,0,229.0,32.2400016784668,14.5600004196167,79.0,,
538005113,2015-01-08T19:56:16,38.03852,-122.12108,9.491044474669703,59.400001525878906,57,ALGOMA VISION,IMO9640944,V7BC3,1004,0,228.6000061035156,32.2599983215332,13.5,,,
538005113,2015-01-08T19:57:26,38.04017,-122.11772,9.182857024507468,57.29999923706055,58,ALGOMA VISION,IMO9640944,V7BC3,1004,0,228.6000061035156,32.2599983215332,13.5,,,
353986000,2015-01-09T15:15:57,38.03908,-122.12003,10.319120704115194,59.0,57,BMC CALYPSO,IMO9180334,3FVG8,1004,0,154.35000610351562,26.0,9.670000076293944,70.0,,
353986000,2015-01-09T15:17:05,38.04088,-122.1166,10.319120704115194,58.0,59,BMC CALYPSO,IMO9180334,3FVG8,1004,0,154.35000610351562,26.0,9.670000076293944,70.0,,
373796000,2015-01-09T21:30:17,38.04016,-122.11762,9.277413399818183,239.1999969482422,239,ATLANTIC RAINBOW,IMO9682899,3FBT3,1004,0,169.3699951171875,27.200000762939453,9.81999969482422,,,
373796000,2015-01-09T21:31:27,38.0386,-122.12088,9.277413399818183,237.8000030517578,240,ATLANTIC RAINBOW,IMO9682899,3FBT3,1004,0,169.3699951171875,27.200000762939453,9.81999969482422,,,
477733800,2015-01-09T22:26:15,38.0405,-122.11663,8.351492641357895,239.0,239,ALPINE MAYA,IMO9387932,VRGM6,1024,0,183.0,32.20000076293945,13.149999618530272,80.0,,
477733800,2015-01-09T22:27:25,38.03898,-122.11968,8.46280993747039,237.0,241,ALPINE MAYA,IMO9387932,VRGM6,1024,0,183.0,32.20000076293945,13.149999618530272,80.0,,
538004493,2015-01-09T04:20:34,38.04044,-122.11647,13.002181603862963,241.1999969482422,242,DAYDREAM BELIEVER,IMO9605982,V7XJ3,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70.0,,
538004493,2015-01-09T04:21:43,38.03833,-122.12115,13.605906062962568,240.0,241,DAYDREAM BELIEVER,IMO9605982,V7XJ3,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70.0,,
566375000,2015-01-09T20:35:48,38.03937,-122.11924,8.314220689189597,236.8000030517578,238,ORIENT ORCHID,IMO9478860,9V9523,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
566375000,2015-01-09T20:36:58,38.03797,-122.12216,8.314220689189597,237.5,243,ORIENT ORCHID,IMO9478860,9V9523,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
257615000,2015-01-10T22:58:31,38.04001,-122.11785,8.936761804751974,239.1000061035156,238,STAR ISFJORD,IMO9182978,LAOX5,1004,0,198.0,31.1200008392334,12.31999969482422,,,
257615000,2015-01-10T22:59:41,38.03856,-122.12103,8.936761804751974,239.0,239,STAR ISFJORD,IMO9182978,LAOX5,1004,0,198.0,31.1200008392334,12.31999969482422,,,
356697000,2015-01-10T15:49:38,38.03852,-122.12035,7.091735182799854,55.0,58,SANTA FRANCISCA,IMO9248198,H9DE,70,0,169.0,27.0,7.599999904632568,70.0,,
356697000,2015-01-10T15:50:48,38.04027,-122.11745,8.98462269474753,57.0,58,SANTA FRANCISCA,IMO9248198,H9DE,70,0,169.0,27.0,7.599999904632568,70.0,,
369542000,2015-01-10T17:28:10,38.0405,-122.11667,8.70854387142288,241.0,241,BLACK EAGLE,IMO8124371,WDJJ,1004,0,189.0,32.209999084472656,11.399999618530272,0.0,,
369542000,2015-01-10T17:29:30,38.03883,-122.12017,8.70854387142288,240.0,241,BLACK EAGLE,IMO8124371,WDJJ,1004,0,189.0,32.209999084472656,11.399999618530272,0.0,,
538005113,2015-01-11T21:34:36,38.04044,-122.11679,8.084593113873446,240.5,238,ALGOMA VISION,IMO9640944,V7BC3,1004,0,228.6000061035156,32.2599983215332,13.5,,,
538005113,2015-01-11T21:35:46,38.03902,-122.11968,8.126256236920362,238.6999969482422,239,ALGOMA VISION,IMO9640944,V7BC3,1004,0,228.6000061035156,32.2599983215332,13.5,,,
353495000,2015-01-12T01:20:09,38.04012,-122.11765,7.936675719391226,239.0,238,GLOBAL STAR,IMO9402952,3FIQ3,1004,0,229.0,32.2400016784668,14.5600004196167,79,,
353495000,2015-01-12T01:21:19,38.0387,-122.12037,7.936675719391226,237.0,240,GLOBAL STAR,IMO9402952,3FIQ3,1004,0,229.0,32.2400016784668,14.5600004196167,79,,
538004493,2015-01-12T04:31:18,38.03835,-122.12163,8.610952978078611,60.400001525878906,61,DAYDREAM BELIEVER,IMO9605982,V7XJ3,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
538004493,2015-01-12T04:32:27,38.0397,-122.11859,8.610952978078611,59.79999923706055,60,DAYDREAM BELIEVER,IMO9605982,V7XJ3,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
248181000,2015-01-13T13:49:27,38.03813,-122.12235,7.797490072341536,64.0,68,CASSIOPEIA STAR,IMO9303431,9HA2228,1004,0,172.89999389648438,29.399999618530277,9.56999969482422,70,,
248181000,2015-01-13T13:50:35,38.03918,-122.11923,8.970289874927236,64.0,59,CASSIOPEIA STAR,IMO9303431,9HA2228,1004,0,172.89999389648438,29.399999618530277,9.56999969482422,70,,
355866000,2015-01-13T13:27:49,38.03827,-122.1214,9.5257203874292,58.29999923706055,59,KWELA,IMO9250701,HOQA,70,0,177.0,28.0,6.5,70,,
355866000,2015-01-13T13:28:50,38.03981,-122.11822,11.004411750292729,60.400001525878906,59,KWELA,IMO9250701,HOQA,70,0,177.0,28.0,6.5,70,,
371932000,2015-01-13T13:57:03,38.0383,-122.1218,9.18090521985469,65.0,65,PENTA,IMO9460605,3FAR9,1004,0,225.0,32.29999923706055,14.119999885559082,70,,
371932000,2015-01-13T13:58:14,38.03964,-122.11837,9.18090521985469,63.0,60,PENTA,IMO9460605,3FAR9,1004,0,225.0,32.29999923706055,14.119999885559082,70,,
373879000,2015-01-14T03:09:22,38.03819,-122.12149,7.187888670672635,58.5,58,AQUAMARINE SW,IMO9597666,3EVP2,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
373879000,2015-01-14T03:10:23,38.03927,-122.11931,7.187888670672635,57.70000076293945,60,AQUAMARINE SW,IMO9597666,3EVP2,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
353986000,2015-01-15T04:03:08,38.0402,-122.11743,8.938620308065339,238.0,238,BMC CALYPSO,IMO9180334,3FVG8,1004,0,154.35000610351562,26.0,9.670000076293944,70,,
353986000,2015-01-15T04:04:19,38.03863,-122.12058,8.938620308065339,238.0,243,BMC CALYPSO,IMO9180334,3FVG8,1004,0,154.35000610351562,26.0,9.670000076293944,70,,
366508000,2015-01-15T17:46:47,38.03867,-122.12097,6.869109261685697,63.70000076293945,58,OVERSEAS MARTINEZ,IMO9353589,WPAJ,1024,0,183.0,32.20000076293945,12.199999809265137,80,,
366508000,2015-01-15T17:47:56,38.03974,-122.11854,6.869109261685697,59.29999923706055,57,OVERSEAS MARTINEZ,IMO9353589,WPAJ,1024,0,183.0,32.20000076293945,12.199999809265137,80,,
356697000,2015-01-16T23:41:59,38.04038,-122.11717,12.56455454529612,240.0,240,SANTA FRANCISCA,IMO9248198,H9DE,70,0,169.0,27.0,6.199999809265137,70.0,,
356697000,2015-01-16T23:43:09,38.0382,-122.12192,13.924342048262403,239.0,240,SANTA FRANCISCA,IMO9248198,H9DE,70,0,169.0,27.0,6.199999809265137,70.0,,
371932000,2015-01-16T20:25:07,38.04003,-122.11784,9.97372876124206,239.0,240,PENTA,IMO9460605,3FAR9,1004,0,225.0,32.29999923706055,14.119999885559082,70.0,,
371932000,2015-01-16T20:26:18,38.03831,-122.12138,9.97372876124206,238.0,240,PENTA,IMO9460605,3FAR9,1004,0,225.0,32.29999923706055,14.119999885559082,70.0,,
566375000,2015-01-16T20:35:49,38.03849,-122.12095,9.897836617385009,56.79999923706055,56,ORIENT ORCHID,IMO9478860,9V9523,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
566375000,2015-01-16T20:36:58,38.0402,-122.11769,9.208151107863436,56.70000076293945,57,ORIENT ORCHID,IMO9478860,9V9523,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
355866000,2015-01-17T02:33:33,38.03995,-122.11825,8.26815730796496,237.3999938964844,238,KWELA,IMO9250701,HOQA,70,0,177.0,28.0,8.899999618530273,70,,
355866000,2015-01-17T02:34:43,38.03854,-122.12114,8.26815730796496,235.6999969482422,242,KWELA,IMO9250701,HOQA,70,0,177.0,28.0,8.899999618530273,70,,
366508000,2015-01-17T04:24:02,38.03953,-122.11873,6.062825414041875,238.1000061035156,238,OVERSEAS MARTINEZ,IMO9353589,WPAJ,1024,0,183.0,32.20000076293945,12.199999809265137,80,,
366508000,2015-01-17T04:25:12,38.03851,-122.12086,6.062825414041875,239.8000030517578,239,OVERSEAS MARTINEZ,IMO9353589,WPAJ,1024,0,183.0,32.20000076293945,12.199999809265137,80,,
370687000,2015-01-17T17:24:48,38.0387,-122.12058,7.981944324800556,50.400001525878906,53,NORD EXPLORER,IMO9403097,HPYA,1004,0,189.97999572753903,32.2599983215332,12.829999923706056,70,,
370687000,2015-01-17T17:25:58,38.04017,-122.11793,7.825542276876739,61.20000076293945,63,NORD EXPLORER,IMO9403097,HPYA,1004,0,189.97999572753903,32.2599983215332,12.829999923706056,70,,
373879000,2015-01-17T00:12:52,38.04089,-122.11566,12.099831365717646,240.3999938964844,242,AQUAMARINE SW,IMO9597666,3EVP2,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
373879000,2015-01-17T00:13:53,38.03929,-122.11949,12.099831365717646,242.8000030517578,242,AQUAMARINE SW,IMO9597666,3EVP2,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
538004493,2015-01-18T23:18:49,38.04079,-122.11597,10.68056962525434,240.1000061035156,240,DAYDREAM BELIEVER,IMO9605982,V7XJ3,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
538004493,2015-01-18T23:19:59,38.03907,-122.11978,10.68056962525434,239.8999938964844,240,DAYDREAM BELIEVER,IMO9605982,V7XJ3,1004,0,177.85000610351562,28.600000381469727,10.869999885559082,70,,
371626000,2015-01-20T22:56:10,38.03923,-122.11955,10.067621557673982,54.0,58,NAVIOS SUN,IMO9342865,3EDM7,1004,0,224.94000244140625,32.2599983215332,14.140000343322754,70.0,,
371626000,2015-01-20T22:57:20,38.04095,-122.1163,9.395057295818836,59.0,61,NAVIOS SUN,IMO9342865,3EDM7,1004,0,224.94000244140625,32.2599983215332,14.140000343322754,70.0,,
566375000,2015-01-20T00:16:01,38.03954,-122.11884,10.75366273789121,241.3000030517578,241,ORIENT ORCHID,IMO9478860,9V9523,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
566375000,2015-01-20T00:17:11,38.0378,-122.12267,10.75366273789121,239.8000030517578,243,ORIENT ORCHID,IMO9478860,9V9523,1004,0,189.97999572753903,32.2599983215332,12.56999969482422,,,
370687000,2015-01-23T02:14:44,38.04005,-122.11788,10.530137263037776,239.1000061035156,237,NORD EXPLORER,IMO9403097,HPYA,1004,0,189.97999572753903,32.2599983215332,12.829999923706056,70,,
370687000,2015-01-23T02:15:54,38.03815,-122.12167,10.716608538883529,238.3999938964844,238,NORD EXPLORER,IMO9403097,HPYA,1004,0,189.97999572753903,32.2599983215332,12.829999923706056,70,,
371626000,2015-01-23T22:28:29,38.04025,-122.11763,7.602105973372492,235.0,238,NAVIOS SUN,IMO9342865,3EDM7,1004,0,224.94000244140625,32.2599983215332,14.140000343322754,70,,
371626000,2015-01-23T22:29:41,38.0389,-122.12035,7.602105973372492,240.0,242,NAVIOS SUN,IMO9342865,3EDM7,1004,0,224.94000244140625,32.2599983215332,14.140000343322754,70,,
538002693,2015-01-23T14:36:37,38.03898,-122.12033,8.017003374997026,59.0,58,ARIONAS,IMO9315757,V7KX7,1024,0,184.22000122070312,27.399999618530277,11.31999969482422,80,,
538002693,2015-01-23T14:37:47,38.04035,-122.11753,8.017003374997026,56.0,58,ARIONAS,IMO9315757,V7KX7,1024,0,184.22000122070312,27.399999618530277,11.31999969482422,80,,
538002693,2015-01-23T22:53:35,38.03952,-122.11873,8.864874086250383,236.0,239,ARIONAS,IMO9315757,V7KX7,1024,0,184.22000122070312,27.399999618530277,11.31999969482422,80,,
538002693,2015-01-23T22:54:44,38.03805,-122.1218,8.864874086250383,241.0,242,ARIONAS,IMO9315757,V7KX7,1024,0,184.22000122070312,27.399999618530277,11.31999969482422,80,,
248181000,2015-01-24T02:20:41,38.0398,-122.11843,8.685308215078878,239.0,237,CASSIOPEIA STAR,IMO9303431,9HA2228,1004,0,172.89999389648438,29.399999618530277,9.56999969482422,70,,
248181000,2015-01-24T02:21:51,38.03808,-122.12183,10.51234157857818,235.0,240,CASSIOPEIA STAR,IMO9303431,9HA2228,1004,0,172.89999389648438,29.399999618530277,9.56999969482422,70,,
477133800,2015-01-25T15:51:39,38.03887,-122.12028,5.814358390612778,56.70000076293945,58,HAINAN ISLAND,IMO9300178,VRMY3,1004,0,177.0,28.399999618530277,10.020000457763672,70,,
477133800,2015-01-25T15:52:50,38.03989,-122.11823,5.814358390612778,57.20000076293945,58,HAINAN ISLAND,IMO9300178,VRMY3,1004,0,177.0,28.399999618530277,10.020000457763672,70,,
538002693,2015-01-25T15:42:37,38.03922,-122.11993,8.067395300233658,57.0,59,ARIONAS,IMO9315757,V7KX7,1024,0,184.22000122070312,27.399999618530277,11.31999969482422,80,,
538002693,2015-01-25T15:43:49,38.04057,-122.11698,8.067395300233658,59.0,59,ARIONAS,IMO9315757,V7KX7,1024,0,184.22000122070312,27.399999618530277,11.31999969482422,80,,
440271000,2015-01-26T16:23:16,38.03841,-122.12132,8.042013161496875,58.5,57,NEW HORIZON,IMO9048108,DSNS9,1004,0,186.3999938964844,28.399999618530277,11.020000457763672,70,,
440271000,2015-01-26T16:24:17,38.03974,-122.11878,7.745606473999185,56.0,56,NEW HORIZON,IMO9048108,DSNS9,1004,0,186.3999938964844,28.399999618530277,11.020000457763672,70,,
538004002,2015-01-26T19:21:36,38.03827,-122.12142,6.754746411583976,54.0,58,FUJI GALAXY,IMO9490301,V7UF2,1024,0,159.02999877929688,27.100000381469727,10.010000228881836,80,,
538004002,2015-01-26T19:22:44,38.0395,-122.11922,6.754746411583976,58.0,60,FUJI GALAXY,IMO9490301,V7UF2,1024,0,159.02999877929688,27.100000381469727,10.010000228881836,80,,
259706000,2015-01-27T15:40:20,38.03902,-122.11987,8.316993557859801,62.0,60,EMMA VICTORY,IMO9105085,LALY7,1024,0,180.9900054931641,32.029998779296875,12.0600004196167,80,,
259706000,2015-01-27T15:41:21,38.04015,-122.11732,7.946538181877894,61.79999923706055,61,EMMA VICTORY,IMO9105085,LALY7,1024,0,180.9900054931641,32.029998779296875,12.0600004196167,80,,
