MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,TranscieverClass
356577000,2015-01-02T09:31:38,41.50368,-71.34867,12.270913320994904,355.0,354,VIRGO LEADER,IMO9273894,H3YE,1004,0,199.94000244140625,32.2599983215332,10.020000457763672,70,,
356577000,2015-01-02T09:32:47,41.50762,-71.34905,12.593177874633897,355.0,355,VIRGO LEADER,IMO9273894,H3YE,1004,0,199.94000244140625,32.2599983215332,10.020000457763672,70,,
356577000,2015-01-02T22:00:06,41.5091,-71.34963,14.150960534476411,171.0,173,VIRGO LEADER,IMO9273894,H3YE,1004,0,199.94000244140625,32.2599983215332,10.020000457763672,70,,
356577000,2015-01-02T22:01:13,41.50475,-71.34888,14.150960534476411,173.0,177,VIRGO LEADER,IMO9273894,H3YE,1004,0,199.94000244140625,32.2599983215332,10.020000457763672,70,,
372805000,2015-01-02T10:44:17,41.50387,-71.34872,11.533260081930743,350.0,350,FLORIDA HIGHWAY,IMO9442861,3EPT6,1004,0,199.97000122070312,32.2599983215332,10.020000457763672,79,,
372805000,2015-01-02T10:45:26,41.50753,-71.34925,11.533260081930743,355.0,355,FLORIDA HIGHWAY,IMO9442861,3EPT6,1004,0,199.97000122070312,32.2599983215332,10.020000457763672,79,,
372805000,2015-01-02T22:20:50,41.50863,-71.34942,15.183015301594423,174.0,177,FLORIDA HIGHWAY,IMO9442861,3EPT6,1004,0,199.97000122070312,32.2599983215332,10.020000457763672,79,,
372805000,2015-01-02T22:21:56,41.50423,-71.34893,15.14838363108527,175.0,177,FLORIDA HIGHWAY,IMO9442861,3EPT6,1004,0,199.97000122070312,32.2599983215332,10.020000457763672,79,,
565814000,2015-01-02T21:36:47,41.5038,-71.34843,6.548224569420071,11.600000381469728,13,MAERSK KALEA,IMO9256298,9VHF3,1024,0,168.0,29.0,11.5,80,,
565814000,2015-01-02T21:38:07,41.50603,-71.34776,5.646823584636212,15.0,15,MAERSK KALEA,IMO9256298,9VHF3,1024,0,168.0,29.0,11.5,80,,
351733000,2015-01-03T09:40:39,41.50223,-71.3486,12.217483468736246,356.0,357,CHESAPEAKE HIGHWAY,IMO9565546,3FPH4,1004,0,199.94000244140625,32.20000076293945,10.020000457763672,70,,
351733000,2015-01-03T09:41:50,41.5064,-71.34902,11.778242931370224,355.0,354,CHESAPEAKE HIGHWAY,IMO9565546,3FPH4,1004,0,199.94000244140625,32.20000076293945,10.020000457763672,70,,
351733000,2015-01-03T20:33:01,41.50657,-71.34897,14.235664108482837,172.0,172,CHESAPEAKE HIGHWAY,IMO9565546,3FPH4,1004,0,199.94000244140625,32.20000076293945,10.020000457763672,70,,
351733000,2015-01-03T20:34:07,41.50225,-71.34833,14.235664108482837,173.0,172,CHESAPEAKE HIGHWAY,IMO9565546,3FPH4,1004,0,199.94000244140625,32.20000076293945,10.020000457763672,70,,
353962000,2015-01-03T16:52:06,41.50395,-71.34849,11.601163644883895,6.300000190734863,17,NAVE TITAN,IMO9487469,3FKP,1024,0,175.52999877929688,32.20000076293945,13.079999923706056,80,,
353962000,2015-01-03T16:53:16,41.50764,-71.3471,11.78783747446826,20.0,24,NAVE TITAN,IMO9487469,3FKP,1024,0,175.52999877929688,32.20000076293945,13.079999923706056,80,,
353962000,2015-01-04T08:14:07,41.50752,-71.34684,12.289115374893452,205.6000061035156,198,NAVE TITAN,IMO9487469,3FKP,1024,0,175.52999877929688,32.20000076293945,13.079999923706056,80,,
353962000,2015-01-04T08:15:16,41.50372,-71.34814,12.289115374893452,186.8000030517578,181,NAVE TITAN,IMO9487469,3FKP,1024,0,175.52999877929688,32.20000076293945,13.079999923706056,80,,
564028000,2015-01-04T20:07:25,41.50243,-71.34833,10.149457801955084,355.0,1,ALAM BAKTI,IMO9275983,9V8765,1024,0,179.99000549316406,32.22999954223633,12.479999542236328,80,,
564028000,2015-01-04T20:08:29,41.50548,-71.34833,10.439831392654678,6.0,19,ALAM BAKTI,IMO9275983,9V8765,1024,0,179.99000549316406,32.22999954223633,12.479999542236328,80,,
431174000,2015-01-05T09:38:16,41.50281,-71.34853,13.06273836447863,355.0,354,JINSEI MARU,IMO8913514,JNNB,1004,0,198.6000061035156,32.20000076293945,9.670000076293944,77,,
431174000,2015-01-05T09:39:35,41.50754,-71.34898,12.826391820703222,355.70001220703125,354,JINSEI MARU,IMO8913514,JNNB,1004,0,198.6000061035156,32.20000076293945,9.670000076293944,77,,
431174000,2015-01-05T22:46:07,41.50741,-71.34887,17.041859004635167,176.0,179,JINSEI MARU,IMO8913514,JNNB,1004,0,198.6000061035156,32.20000076293945,9.670000076293944,77,,
431174000,2015-01-05T22:47:09,41.50282,-71.34842,17.109336241713095,175.1999969482422,178,JINSEI MARU,IMO8913514,JNNB,1004,0,198.6000061035156,32.20000076293945,9.670000076293944,77,,
636015709,2015-01-05T10:33:22,41.5016,-71.34833,12.4309838435848,358.1000061035156,354,CAMELLIA ACE,IMO9103180,D5CI7,1004,0,199.52999877929688,32.2599983215332,9.720000267028809,70,,
636015709,2015-01-05T10:34:31,41.50548,-71.34846,12.279140768566185,358.1000061035156,353,CAMELLIA ACE,IMO9103180,D5CI7,1004,0,199.52999877929688,32.2599983215332,9.720000267028809,70,,
636015709,2015-01-05T20:38:47,41.5093,-71.34919,15.669713230612016,176.10000610351562,176,CAMELLIA ACE,IMO9103180,D5CI7,1004,0,199.52999877929688,32.2599983215332,9.720000267028809,70,,
636015709,2015-01-05T20:39:49,41.50482,-71.34871,15.669713230612016,175.6999969482422,176,CAMELLIA ACE,IMO9103180,D5CI7,1004,0,199.52999877929688,32.2599983215332,9.720000267028809,70,,
257429000,2015-01-06T09:32:41,41.50366,-71.34846,13.778143088720816,358.0,358,TRIANON,IMO8520680,LAIZ4,1004,0,190.00999450683597,32.2400016784668,9.119999885559082,90,,
257429000,2015-01-06T09:33:43,41.50755,-71.34753,13.778143088720816,17.0,22,TRIANON,IMO8520680,LAIZ4,1004,0,190.00999450683597,32.2400016784668,9.119999885559082,90,,
432665000,2015-01-06T09:42:16,41.50187,-71.34818,13.49260216840448,357.0,356,ADRIATIC HIGHWAY,IMO9442885,7JDP,1004,0,199.97000122070312,32.2599983215332,10.020000457763672,70,,
432665000,2015-01-06T09:43:17,41.50532,-71.34838,12.1056946930189,357.0,356,ADRIATIC HIGHWAY,IMO9442885,7JDP,1004,0,199.97000122070312,32.2599983215332,10.020000457763672,70,,
432665000,2015-01-06T23:40:29,41.5086,-71.34905,13.304010944238156,176.0,177,ADRIATIC HIGHWAY,IMO9442885,7JDP,1004,0,199.97000122070312,32.2599983215332,10.020000457763672,70,,
432665000,2015-01-06T23:41:31,41.50432,-71.3486,13.00350181361848,175.0,177,ADRIATIC HIGHWAY,IMO9442885,7JDP,1004,0,199.97000122070312,32.2599983215332,10.020000457763672,70,,
