MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,TranscieverClass
308371000,2015-01-01T06:01:50,29.85467,-93.94333,6.131462494201812,221.0,221,LARVIK,IMO9307346,C6VC2,1024,0,213.3500061035156,32.290000915527344,12.260000228881836,80.0,,
308371000,2015-01-01T06:03:01,29.853,-93.945,6.82645713084918,218.0,221,LARVIK,IMO9307346,C6VC2,1024,0,213.3500061035156,32.290000915527344,12.260000228881836,80.0,,
311923000,2015-01-01T12:59:53,29.85266,-93.94557,6.311816287249029,39.09999847412109,40,APOLLON,IMO9289532,C6UI4,1024,0,186.4199981689453,32.22999954223633,13.020000457763672,80.0,,
311923000,2015-01-01T13:01:02,29.85414,-93.94412,6.385743269044841,40.29999923706055,40,APOLLON,IMO9289532,C6UI4,1024,0,186.4199981689453,32.22999954223633,13.020000457763672,80.0,,
354070000,2015-01-01T11:17:59,29.85183,-93.94635,7.371297309790154,40.0,39,HIGH BEAM,IMO9400849,3FWP2,1024,0,179.89999389648438,32.22999954223633,12.800000190734863,80.0,,
354070000,2015-01-01T11:19:10,29.8537,-93.94453,7.186331980437219,40.0,39,HIGH BEAM,IMO9400849,3FWP2,1024,0,179.89999389648438,32.22999954223633,12.800000190734863,80.0,,
367518920,2015-01-01T23:23:55,29.85256,-93.94558,7.817205028743282,42.0,42,AMERICAN PHOENIX,IMO9564578,WDG2754,1024,0,188.0,32.20000076293945,11.0,,,
367518920,2015-01-01T23:24:57,29.85412,-93.94399,7.755941149025505,41.20000076293945,42,AMERICAN PHOENIX,IMO9564578,WDG2754,1024,0,188.0,32.20000076293945,11.0,,,
371151000,2015-01-01T21:50:01,29.855,-93.94338,7.124507403240909,224.0,222,MAERSK MAYA,IMO9367750,3FXX3,80,1,182.0,32.0,7.099999904632568,80.0,,
371151000,2015-01-01T21:51:09,29.8532,-93.94518,7.351746564037517,217.0,216,MAERSK MAYA,IMO9367750,3FXX3,80,1,182.0,32.0,7.099999904632568,80.0,,
477141500,2015-01-01T00:57:34,29.85215,-93.94567,8.006574274867779,39.0,40,HIGH JUPITER,IMO9366299,VREK3,1024,0,183.0,32.20000076293945,13.149999618530272,80.0,,
477141500,2015-01-01T00:58:44,29.85405,-93.94383,7.240912884119232,40.0,41,HIGH JUPITER,IMO9366299,VREK3,1024,0,183.0,32.20000076293945,13.149999618530272,80.0,,
538002283,2015-01-01T10:33:35,29.85392,-93.94407,7.174698955339714,219.0,219,SEAWAYS ANTIGMAR,IMO9271834,V7HP5,1024,0,182.94000244140625,32.22999954223633,12.25,80.0,,
538002283,2015-01-01T10:34:43,29.85203,-93.94578,7.607523910159049,220.0,219,SEAWAYS ANTIGMAR,IMO9271834,V7HP5,1024,0,182.94000244140625,32.22999954223633,12.25,80.0,,
538003025,2015-01-01T21:32:24,29.85395,-93.94418,6.680500207399365,220.0,221,FIDELITY N,IMO9379143,V7NV3,1024,0,183.0500030517578,32.22999954223633,12.220000267028809,89.0,,
538003025,2015-01-01T21:33:34,29.85232,-93.94582,6.680500207399365,221.0,221,FIDELITY N,IMO9379143,V7NV3,1024,0,183.0500030517578,32.22999954223633,12.220000267028809,89.0,,
538004072,2015-01-01T08:21:47,29.85367,-93.9445,8.136846174407674,220.0,219,MISS CLAUDIA,IMO9293959,V7VA5,1024,0,175.9600067138672,31.030000686645508,11.100000381469728,81.0,,
538004072,2015-01-01T08:22:58,29.85167,-93.9465,8.603668816894533,221.0,219,MISS CLAUDIA,IMO9293959,V7VA5,1024,0,175.9600067138672,31.030000686645508,11.100000381469728,81.0,,
538004223,2015-01-01T06:19:23,29.85296,-93.94513,8.021273479783817,41.0,41,ASTELLA,IMO9587843,V7VV5,1024,0,184.00999450683597,27.399999618530277,11.5,89.0,,
538004223,2015-01-01T06:20:33,29.85486,-93.94322,7.847338477650064,40.900001525878906,41,ASTELLA,IMO9587843,V7VV5,1024,0,184.00999450683597,27.399999618530277,11.5,89.0,,
538004628,2015-01-01T02:42:46,29.85432,-93.944,6.60747866553785,220.0,222,CHEM RANGER,IMO9490296,V7YC8,1024,0,159.02999877929688,27.100000381469727,10.020000457763672,81.0,,
538004628,2015-01-01T02:43:52,29.8526,-93.9457,7.574251385564198,220.0,221,CHEM RANGER,IMO9490296,V7YC8,1024,0,159.02999877929688,27.100000381469727,10.020000457763672,81.0,,
636011008,2015-01-01T15:14:41,29.8528,-93.94527,6.16674071245524,40.0,43,MOSCOW UNIVERSITY,IMO9166417,ELWE8,1024,0,242.9900054931641,42.02999877929688,14.75,80.0,,
636011008,2015-01-01T15:15:51,29.8543,-93.94375,6.16674071245524,40.0,43,MOSCOW UNIVERSITY,IMO9166417,ELWE8,1024,0,242.9900054931641,42.02999877929688,14.75,80.0,,
636016121,2015-01-01T01:18:41,29.85317,-93.94483,4.8519120824552,39.0,39,KYRIAKOULA,IMO9265720,D5EO8,1024,0,228.6000061035156,32.2599983215332,14.0,82.0,,
636016121,2015-01-01T01:19:42,29.85417,-93.94383,5.1497654194053,40.0,39,KYRIAKOULA,IMO9265720,D5EO8,1024,0,228.6000061035156,32.2599983215332,14.0,82.0,,
636091632,2015-01-01T07:31:15,29.85397,-93.94396,6.761516309360093,219.6000061035156,219,CONTI GUINEA,IMO9391402,A8QQ4,1024,4,184.32000732421875,27.399999618530277,11.300000190734863,81.0,,
636091632,2015-01-01T07:32:16,29.85252,-93.94539,6.761516309360093,220.1000061035156,220,CONTI GUINEA,IMO9391402,A8QQ4,1024,4,184.32000732421875,27.399999618530277,11.300000190734863,81.0,,
367127000,2015-01-02T00:22:52,29.85192,-93.94603,10.301729099373857,37.0,39,HOUSTON,IMO8220761,KCDK,1024,0,187.42999267578125,27.459999084472656,10.989999771118164,80.0,,
367127000,2015-01-02T00:24:02,29.85452,-93.94362,10.301729099373857,39.0,41,HOUSTON,IMO8220761,KCDK,1024,0,187.42999267578125,27.459999084472656,10.989999771118164,80.0,,
372742000,2015-01-02T10:06:40,29.85285,-93.94511,6.857645201942678,36.29999923706055,37,YOU & ISLAND,IMO9605085,HOHX,1004,0,179.97000122070312,29.799999237060547,10.539999961853027,79.0,,
372742000,2015-01-02T10:07:49,29.85455,-93.94352,6.857645201942678,38.400001525878906,37,YOU & ISLAND,IMO9605085,HOHX,1004,0,179.97000122070312,29.799999237060547,10.539999961853027,79.0,,
538001638,2015-01-02T15:16:27,29.8535,-93.94469,8.614801411099318,220.0,219,SEAWAYS PORTLAND,IMO9213325,V7DH4,1024,0,250.1699981689453,44.0,14.619999885559082,80.0,,
538001638,2015-01-02T15:17:34,29.85147,-93.94669,8.614801411099318,220.3999938964844,219,SEAWAYS PORTLAND,IMO9213325,V7DH4,1024,0,250.1699981689453,44.0,14.619999885559082,80.0,,
235076276,2015-01-03T19:11:56,29.85193,-93.94588,6.01726909880099,39.0,40,PARAMOUNT HATTERAS,IMO9453975,2CWB5,1024,0,249.8999938964844,44.0,14.800000190734863,80.0,,
235076276,2015-01-03T19:13:07,29.85348,-93.94442,6.041157186875673,41.0,40,PARAMOUNT HATTERAS,IMO9453975,2CWB5,1024,0,249.8999938964844,44.0,14.800000190734863,80.0,,
